mx,my,SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR21,SR22,SR23,SR24,SR25,SR26,SR27,SR28,SR29,SR30,SR31,SR32,SR33,SR34,SR35,SR36,SR37,SR38,SR39,SR40,SR41,SR42,SR43,SR44,SR45,SR46,SR47,SR48,SR49
2100,1500,0.0,0.0,0.0,2.0973154362416103e-05,0.0,2.0973154362416103e-05,0.0,0.0002307046979865,0.0,0.0,0.0,8.389261744966443e-05,0.0,0.0013422818791946,0.0,0.0099203020134228,0.0,2.0973154362416103e-05,0.0,0.0002097315436241,2.0973154362416103e-05,0.0039639261744966,2.0973154362416103e-05,0.0239723154362416,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0973154362416103e-05,0.0,0.0002516778523489,0.0,0.0003775167785234,0.0,0.0028523489932885,0.0015729865771812
2100,1600,0.0,0.0,0.0,0.0,0.0,4.199475065616798e-05,0.0,0.000251968503937,0.0,2.099737532808399e-05,0.0,0.0001259842519685,0.0,0.0016587926509186,0.0,0.0121994750656167,0.0,0.0,0.0,0.0002099737532808,0.0,0.0026456692913385,0.0,0.0179317585301837,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.299212598425197e-05,0.0,0.0004409448818897,0.0,0.0004619422572178,0.0,0.0023097112860892,0.0010918635170603
2100,1700,0.0,0.0,0.0,2.0927945085072096e-05,0.0,0.0001046397254253,0.0,0.0005022706820417,0.0,0.0,0.0,0.0001046397254253,0.0,0.0015068120461251,0.0,0.0148797689554862,0.0,0.0,0.0,0.0001046397254253,0.0,0.0015277399912102,0.0,0.0122637758198522,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.27838352552163e-05,0.0,0.0005231986271268,0.0,0.0002720632861059,0.0,0.0019462988929117,0.0014440282108699
2100,1800,0.0,0.0,0.0,0.0001679754755805,0.0,0.0001259816066854,0.0,0.0011758283290639,0.0,0.0001469785411329,0.0,0.0008398773779028,0.0,0.003128543232688,0.0,0.0280729013564019,0.0,2.0996934447570656e-05,0.0,0.0001679754755805,0.0,0.001952714903624,0.0,0.0155377314912022,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.299080334271196e-05,0.0,4.199386889514131e-05,0.0,0.0009238651156931,0.0,0.0002729601478184,0.0,0.0025826229370511,0.0033175156427161
2100,1900,0.0,4.1958628792011074e-05,0.0,0.000377627659128,0.0,0.000251751772752,0.0,0.0017412830948684,0.0,8.391725758402215e-05,0.0,0.0010070070910082,0.0,0.0015524692653044,0.0,0.0130281542399194,0.0,6.293794318801662e-05,0.0,0.0004825242311081,0.0,0.0015105106365123,0.0,0.0095875466789745,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.391725758402215e-05,0.0,0.000230772458356,0.0,0.00010489657198,0.0,0.0013636554357403,0.0,0.000167834515168,0.0,0.0014685520077203,0.003860193848865
2200,1,0.0,0.0,0.0,0.0,6.242197253433208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001331668747399,0.0,0.0001664585934248,0.0,0.0,0.0,2.0807324178110692e-05,0.0,0.0085101955888472,0.0,0.0014981273408239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0807324178110692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006034124011652,0.0,6.242197253433208e-05,0.0,0.0001456512692467
2200,25,2.082422273588638e-05,0.0,0.0,0.0,0.0002082422273588,0.0,4.164844547177276e-05,0.0,0.0001041211136794,0.0,0.0,0.0,0.010620353595302,0.0,0.0021032464963245,0.0,0.0002915391183024,0.0,8.329689094354553e-05,0.0,0.0888986068594989,0.0001249453364153,0.0175964682118239,0.0001041211136794,0,0,0,0,0,0,0,0,0,0,0,0,4.164844547177276e-05,0.0,2.082422273588638e-05,0.0,0.0001457695591512,0.0,0.0001041211136794,0.0,0.0061847941525582,0.0,0.001270277586889,4.164844547177276e-05,0.0065596301618042
2200,50,0.0,0.0,0.0,0.0,0.0003122527998667,0.0,0.0001040842666222,0.0,2.081685332445148e-05,0.0,6.245055997335443e-05,0.0,0.012635829967942,6.245055997335443e-05,0.0037470335984012,0.0001040842666222,0.000603688746409,0.0,0.0001457179732711,0.0,0.1187393313626712,0.000416337066489,0.0307673092135392,0.0006869561597068,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00018735167992,0.0,4.163370664890295e-05,2.081685332445148e-05,0.0081602065031849,4.163370664890295e-05,0.002123319039094,6.245055997335443e-05,0.0125733794079686
2200,75,0.0,0.0,0.0,0.0,0.0003539601898892,0.0,8.328475056217206e-05,0.0,8.328475056217206e-05,0.0,0.0,0.0,0.012346964270842,0.0001873906887648,0.0042683434663113,0.0002498542516865,0.0006454568168568,0.0,0.0001665695011243,0.0,0.130944449071375,0.0009785958191055,0.0394769717664695,0.0018739068876488,0,0,0,0,0,0,0,0,0,0,0,0,2.0821187640543016e-05,0.0,0.0,0.0,0.0001457483134838,0.0,0.0001873906887648,0.0,0.0103897726326309,2.0821187640543016e-05,0.0029982510202381,8.328475056217206e-05,0.0167818772382776
2200,150,0.0,0.0,0.0,0.0,0.0003124414172342,2.0829427815617903e-05,8.331771126247162e-05,0.0,2.0829427815617903e-05,0.0,0.0,0.0,0.0108104730363056,0.0005623945510216,0.0051656980982732,0.0009581536795184,0.0005623945510216,2.0829427815617903e-05,0.0002499531337874,2.0829427815617903e-05,0.1265179445520631,0.0034368555895769,0.0526776229456976,0.0056031160824012,0,0,0,0,0,0,0,0,0,0,0,0,2.0829427815617903e-05,0.0,0.0,0.0,0.0002082942781561,0.0,0.000104147139078,0.0,0.0093315836613968,0.0002499531337874,0.0040825678518611,0.0003124414172342,0.0202045449811493
2200,200,0.0,0.0,0.0,0.0,0.0002083333333333,4.1666666666666665e-05,0.000125,8.333333333333333e-05,4.1666666666666665e-05,0.0,2.0833333333333333e-05,0.0,0.0096458333333333,0.0008958333333333,0.0050833333333333,0.0013958333333333,0.0005625,6.25e-05,0.000375,2.0833333333333333e-05,0.108875,0.0058541666666666,0.0565416666666666,0.0091875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.000125,2.0833333333333333e-05,0.0001041666666666,0.0,0.0086875,0.0004375,0.0038958333333333,0.000625,0.0187916666666666
2200,400,2.0829427815617903e-05,0.0,0.0,2.0829427815617903e-05,2.0829427815617903e-05,8.331771126247162e-05,8.331771126247162e-05,0.0001249765668937,4.165885563123581e-05,0.0,0.0,2.0829427815617903e-05,0.0032910495948676,0.0017496719365119,0.0027703138994771,0.0040409089962298,0.0002499531337874,6.248828344685372e-05,0.0001874648503405,0.0001249765668937,0.0516153221271011,0.0213085046553771,0.0392634714324397,0.0364098398217,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0829427815617903e-05,6.248828344685372e-05,6.248828344685372e-05,0.000104147139078,0.0038742735737049,0.0016663542252494,0.0030410964610802,0.0024370430544272,0.0118936032827178
2200,600,0.0,0.0,2.080948912704193e-05,0.0,2.080948912704193e-05,8.323795650816772e-05,4.161897825408386e-05,8.323795650816772e-05,0.0,0.0,2.080948912704193e-05,2.080948912704193e-05,0.0011445219019873,0.0024763292061179,0.0011653313911143,0.0060555613359692,8.323795650816772e-05,0.0001040474456352,6.242846738112579e-05,0.0002913328477785,0.0166892102798876,0.0264280511913432,0.0165851628342524,0.0558526688169805,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.080948912704193e-05,6.242846738112579e-05,4.161897825408386e-05,0.0,0.0001248569347622,0.0013734262823847,0.0024139007387368,0.0013526167932577,0.0048278014774737,0.00794922484653
2200,800,0.0,0.0,0.0,0.0,0.0,8.326394671107411e-05,0.0,0.0001040799333888,2.0815986677768527e-05,4.1631973355537055e-05,0.0,2.0815986677768527e-05,0.0002497918401332,0.001790174854288,0.0003330557868442,0.0058701082431307,2.0815986677768527e-05,0.0001248959200666,2.0815986677768527e-05,0.0003330557868442,0.0033097418817651,0.0215445462114904,0.0046627810158201,0.056473771856786,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0815986677768527e-05,0.0,0.0001040799333888,0.0004787676935886,0.0021856786011656,0.0003746877601998,0.0044546211490424,0.0048084929225645
2200,1000,0.0,0.0,0.0,0.0,0.0,2.0798668885191348e-05,0.0,0.0001247920133111,0.0,0.0,0.0,4.1597337770382697e-05,6.239600665557404e-05,0.0015391014975041,0.0002703826955074,0.00653078202995,0.0,6.239600665557404e-05,0.0,0.0004159733777038,0.0009359400998336,0.0148294509151414,0.0017054908485856,0.0497712146422629,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.239600665557404e-05,2.0798668885191348e-05,0.0002079866888519,0.0,0.001414309484193,0.0001455906821963,0.0050956738768718,0.0030782029950083
2200,1200,0.0,0.0,0.0,0.0,0.0,2.082856012163879e-05,0.0,0.0002499427214596,0.0,0.0,0.0,0.0,2.082856012163879e-05,0.0015204848888796,4.165712024327758e-05,0.0057903397138155,0.0,0.0,0.0,0.000229114161338,0.0001457999208514,0.0087479952510882,0.0002707712815813,0.0404907208764658,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.082856012163879e-05,0.0001666284809731,2.082856012163879e-05,0.0010414280060819,4.165712024327758e-05,0.0044989689862739,0.0023744558538668
2200,1300,0.0,0.0,0.0,0.0,0.0,4.167621746650274e-05,0.0,0.000166704869866,0.0,0.0,0.0,8.335243493300547e-05,0.0,0.0011877721977953,2.083810873325137e-05,0.0071266331867719,0.0,0.0001041905436662,0.0,0.000250057304799,6.251432619975412e-05,0.00762674779637,0.0002292191960657,0.03813373898185,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.251432619975412e-05,0.0,0.000166704869866,2.083810873325137e-05,0.0007293338056637,0.0,0.0043343266165162,0.0021463251995248
2200,1400,0.0,0.0,0.0,0.0,0.0,6.241807627488921e-05,0.0,0.0001664482033997,0.0,4.161205084992614e-05,0.0,0.0001040301271248,2.080602542496307e-05,0.0014564217797474,2.080602542496307e-05,0.0078230655597861,0.0,8.322410169985228e-05,0.0,0.0001872542288246,2.080602542496307e-05,0.0066995401868381,4.161205084992614e-05,0.0327694900443168,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.241807627488921e-05,0.0,0.0002080602542496,2.080602542496307e-05,0.000540956661049,0.0,0.0035162182968187,0.0018309302373967
2200,1500,0.0,0.0,0.0,0.0,0.0,4.162937368607289e-05,0.0,0.0002081468684303,0.0,2.0814686843036447e-05,0.0,4.162937368607289e-05,2.0814686843036447e-05,0.0010199196553087,2.0814686843036447e-05,0.0083258747372145,0.0,4.162937368607289e-05,0.0,0.0001873321815873,0.0,0.0047873779738983,2.0814686843036447e-05,0.0278292363091397,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.244406052910934e-05,0.0,0.0002289615552734,0.0,0.0006660699789771,0.0,0.0031638324001415,0.0015402868263846
2200,1600,0.0,0.0,0.0,0.0,0.0,4.163977431242323e-05,0.0,0.0002081988715621,0.0,0.0,0.0,0.0002081988715621,0.0,0.0014990318752472,0.0,0.0102850242551685,0.0,0.0,0.0,0.0002498386458745,0.0,0.0035602007037121,0.0,0.0234431929378942,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.163977431242323e-05,0.0,0.0003122983073431,0.0,0.0004580375174366,0.0,0.002664945555995,0.0014573921009348
2200,1700,0.0,0.0,0.0,0.0,0.0,2.082205472035981e-05,0.0,0.0002706867113646,0.0,0.0,0.0,0.0001041102736017,0.0,0.0015408320493066,0.0,0.0116187065339607,0.0,2.082205472035981e-05,0.0,0.0001041102736017,0.0,0.0026235788947653,0.0,0.0192604006163328,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.082205472035981e-05,0.0,0.000291508766085,0.0,0.0003331528755257,0.0,0.0024570024570024,0.0012285012285012
2200,1800,0.0,0.0,0.0,2.082899395959175e-05,0.0,0.0,0.0,0.0003749218912726,0.0,6.248698187877525e-05,0.0,0.0001458029577171,0.0,0.0016871485107269,0.0,0.0136013330556134,0.0,2.082899395959175e-05,0.0,0.0001249739637575,0.0,0.0014163715892522,0.0,0.0116434076234117,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005207248489897,0.0,0.0001041449697979,0.0,0.0015413455530097,0.0012913976254946
2200,1900,0.0,2.085505735140772e-05,0.0,0.000208550573514,0.0,0.0001459854014598,0.0,0.0014389989572471,0.0,8.342022940563087e-05,0.0,0.001126173096976,0.0,0.0025860271115745,0.0,0.0267778936392075,0.0,4.171011470281544e-05,0.0,0.0003128258602711,0.0,0.0020229405630865,0.0,0.0148696558915537,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.171011470281544e-05,0.0,8.342022940563087e-05,0.0,0.0010844629822732,0.0,0.0004171011470281,0.0,0.0027528675703858,0.0041084462982273
2200,2000,0.0,2.0823355475501323e-05,0.0,0.000499760531412,0.0,0.000124940132853,0.0,0.0015617516606625,0.0,0.0001874101992795,0.0,0.0011869312621035,0.0,0.0011036378402015,0.0,0.0129104803948108,0.0,4.1646710951002646e-05,0.0,0.00041646710951,0.0,0.0008954042854465,0.0,0.009224746475647,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0823355475501323e-05,0.0,0.0003123503321325,0.0,0.000166586843804,0.0,0.0011036378402015,0.0,0.0003539970430835,0.0,0.000874580929971,0.0036232638527372
2300,25,0.0,0.0,2.068722977306109e-05,0.0,0.0003309956763689,0.0,2.068722977306109e-05,0.0,2.068722977306109e-05,0.0,0.0,0.0,0.0094126895467427,2.068722977306109e-05,0.002048035747533,2.068722977306109e-05,0.0002896212168228,0.0,8.274891909224436e-05,0.0,0.0898239516746312,6.206168931918326e-05,0.0193011853782659,0.0002068722977306,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001448106084114,0.0,6.206168931918326e-05,0.0,0.0059372349448685,0.0,0.0016136039222987,0.0,0.006454415689195
2300,50,0.0,0.0,0.0,0.0,0.0002898850812713,0.0,2.070607723366808e-05,0.0,4.141215446733616e-05,0.0,0.0,0.0,0.0118231701004244,8.282430893467232e-05,0.0034993270524899,4.141215446733616e-05,0.000496945853608,2.070607723366808e-05,8.282430893467232e-05,0.0,0.1210270214307899,0.0002691790040376,0.0318252407081478,0.0005797701625427,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001035303861683,0.0,0.0,0.0,0.0082203126617662,2.070607723366808e-05,0.0019670773371984,0.0,0.0118645822548918
2300,75,0.0,0.0,0.0,0.0,0.00026885056045,0.0,0.0001240848740538,0.0,4.136162468461761e-05,0.0,2.068081234230881e-05,0.0,0.0113537659759275,0.0001654464987384,0.0038673119080117,0.0001861273110807,0.0006411051826115,0.0,0.00026885056045,0.0,0.1299168631343839,0.0010133598047731,0.039314224262729,0.0014062952392769,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0003308929974769,2.068081234230881e-05,0.0001240848740538,0.0,0.0086859411837696,6.204243702692642e-05,0.0027919096662116,0.0001447656863961,0.0166066923108739
2300,150,0.0,0.0,0.0,0.0,0.0002893638129883,2.0668843784878675e-05,0.000165350750279,4.133768756975735e-05,4.133768756975735e-05,0.0,2.0668843784878675e-05,0.0,0.0104997726427183,0.0002893638129883,0.0048985159770162,0.0008267537513951,0.0005167210946219,2.0668843784878675e-05,0.000330701500558,2.0668843784878675e-05,0.1282088379976024,0.0031623330990864,0.0517341159935513,0.0054979124467777,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.000165350750279,2.0668843784878675e-05,4.133768756975735e-05,2.0668843784878675e-05,0.0091356289529163,0.000165350750279,0.0042991195072547,0.000330701500558,0.0201521226902567
2300,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001448315815608,0.0,0.0,0.0,0.0,2.0690225937267237e-05,0.0009103699412397,4.138045187453447e-05,0.0061863775552429,0.0,4.138045187453447e-05,0.0,0.0002275924853099,0.0002482827112472,0.008441612182405,0.0001655218074981,0.0405114623851692,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0690225937267237e-05,2.0690225937267237e-05,0.0002689729371844,0.0,0.0007655383596788,2.0690225937267237e-05,0.0045518497061987,0.0018414301084167
2300,1400,0.0,0.0,0.0,0.0,0.0,2.068680182043856e-05,0.0,0.0001241208109226,0.0,0.0,0.0,0.0,4.137360364087712e-05,0.0011791477037649,2.068680182043856e-05,0.0065163425734381,0.0,0.0,0.0,0.0001241208109226,2.068680182043856e-05,0.006371534960695,2.068680182043856e-05,0.0341332230037236,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.068680182043856e-05,0.0,0.0002275548200248,0.0,0.0007033512618949,0.0,0.0040339263549855,0.0017170045510964
2300,1500,0.0,0.0,0.0,2.0681240047153227e-05,0.0,6.204372014145968e-05,0.0,0.0001240874402829,0.0,0.0,0.0,6.204372014145968e-05,0.0,0.001220193162782,0.0,0.007424565176928,0.0,0.0001240874402829,0.0,0.0002274936405186,2.0681240047153227e-05,0.0049221351312224,2.0681240047153227e-05,0.0304014228693152,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.136248009430645e-05,0.0,0.0002895373606601,0.0,0.0005170310011788,0.0,0.0033089984075445,0.0018406303641966
2300,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002274560079402,0.0,2.0677818903662043e-05,0.0,4.1355637807324086e-05,0.0,0.0011166022207977,2.0677818903662043e-05,0.0078575711833915,0.0,6.203345671098612e-05,0.0,0.0003515229213622,0.0,0.0044870867020946,4.1355637807324086e-05,0.0264055747399764,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1355637807324086e-05,0.0,0.0003515229213622,0.0,0.0004342341969769,0.0,0.0030396393788383,0.0014474473232563
2300,1700,0.0,0.0,0.0,2.0698362759505724e-05,0.0,4.139672551901145e-05,0.0,0.0001448885393165,0.0,0.0,0.0,0.000124190176557,0.0,0.0009107279614182,0.0,0.0093556599672965,0.0,4.139672551901145e-05,0.0,0.0003104754413925,0.0,0.0033945314925589,0.0,0.0230165793885703,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0698362759505724e-05,0.0,4.139672551901145e-05,0.0,0.0003518721669115,0.0,0.0005174590689876,0.0,0.0028356756980522,0.0015523772069629
2300,1800,0.0,0.0,0.0,6.206554121151936e-05,0.0,0.0,0.0,0.0003517047335319,0.0,4.137702747434624e-05,0.0,0.0001655081098973,0.0,0.0013654419066534,0.0,0.0117303872889771,0.0,0.0,0.0,0.0002275736511089,0.0,0.0021309169149288,0.0,0.0181024495200264,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.068851373717312e-05,0.0,8.275405494869249e-05,0.0,0.0001861966236345,0.0,0.000248262164846,0.0,0.0023791790797749,0.0013654419066534
2300,1900,0.0,0.0,0.0,0.0,0.0,8.276946634386575e-05,0.0,0.000558693897821,0.0,4.138473317193288e-05,0.0,0.0002690007656175,0.0,0.0014691580276036,0.0,0.0140501169118712,0.0,2.069236658596644e-05,0.0,0.0001034618329298,0.0,0.0016967740600492,0.0,0.0113808016222815,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.069236658596644e-05,0.0,6.207709975789931e-05,0.0,0.0004345396983052,0.0,0.0002896931322035,0.0,0.0018830053593229,0.0010139259627123
2300,2000,0.0,0.0,0.0,6.210537211468792e-05,0.0,2.070179070489597e-05,0.0,0.0008694752096056,0.0,0.0001656143256391,0.0,0.0012421074422937,0.0,0.0028154435358658,0.0,0.0248835524272849,0.0,2.070179070489597e-05,0.0,0.0002277196977538,0.0,0.0017182486285063,4.140358140979194e-05,0.0138909015629851,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.070179070489597e-05,0.0,2.070179070489597e-05,0.0,6.210537211468792e-05,0.0,0.0009729841631301,0.0,0.0003312286512783,0.0,0.0024635130938826,0.0033329883034882
2300,2100,0.0,2.06953642384106e-05,0.0,0.0003932119205298,0.0,0.0001241721854304,0.0,0.001717715231788,0.0,0.0001862582781456,0.0,0.0011175496688741,0.0,0.0016349337748344,0.0,0.0116307947019867,0.0,6.208609271523179e-05,0.0,0.000455298013245,0.0,0.0007657284768211,0.0,0.0085885761589403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.139072847682119e-05,0.0,0.0002690397350993,0.0,0.0001448675496688,0.0,0.0011382450331125,0.0,0.0002069536423841,0.0,0.0013038079470198,0.003580298013245
2400,1,0.0,0.0,0.0,0.0,2.059180857854745e-05,0.0,0.0,0.0,2.059180857854745e-05,0.0,0.0,0.0,0.0010501822375059,0.0,0.0001441426600498,0.0,0.0,0.0,0.0,0.0,0.007598377365484,0.0,0.0012355085147128,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005147952144636,0.0,4.118361715709491e-05,0.0,6.177542573564236e-05
2400,25,0.0,0.0,0.0,0.0,0.0001850633327849,0.0,4.112518506333279e-05,0.0,2.0562592531666396e-05,0.0,0.0,0.0,0.0079782859022865,0.0,0.0018300707353183,4.112518506333279e-05,0.0004318144431649,0.0,6.168777759499918e-05,0.0,0.0879873334430005,6.168777759499918e-05,0.0182184569830564,0.0001850633327849,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001645007402533,0.0,2.0562592531666396e-05,0.0,0.0055930251686132,0.0,0.0011720677743049,2.0562592531666396e-05,0.0061482151669682
2400,50,0.0,0.0,0.0,0.0,0.0004121671750061,0.0,8.24334350012365e-05,0.0,2.060835875030913e-05,0.0,0.0,0.0,0.0109018217789135,4.121671750061825e-05,0.0026996949962904,2.060835875030913e-05,0.0005152089687577,0.0,0.0001030417937515,0.0,0.1194872640342923,0.0003091253812546,0.0308919297667133,0.0006800758387602,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0001442585112521,0.0,2.060835875030913e-05,0.0,0.0079960431951199,2.060835875030913e-05,0.0019990107987799,4.121671750061825e-05,0.0116643310526749
2400,75,0.0,0.0,0.0,0.0,0.0002471678681771,0.0,0.0001235839340885,0.0,4.119464469618949e-05,0.0,2.0597322348094743e-05,0.0,0.0105458290422245,0.0001441812564366,0.0040164778578784,8.238928939237898e-05,0.0008238928939237,0.0,0.0001029866117404,0.0,0.1315550978372811,0.0007415036045314,0.0383316168898043,0.0011946446961894,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.000226570545829,0.0,0.0001029866117404,0.0,0.0089392378990731,4.119464469618949e-05,0.002615859938208,0.0001441812564366,0.0152832131822863
2400,150,0.0,0.0,0.0,0.0,0.0001441426600498,4.118361715709491e-05,8.236723431418982e-05,2.059180857854745e-05,0.0,0.0,0.0,0.0,0.0099046599262813,0.0004942034058851,0.0045507896958589,0.000679529683092,0.0006383460659349,0.0,0.000226509894364,4.118361715709491e-05,0.1292753742561209,0.0029240368181537,0.0533945596441735,0.0043448716100735,0,0,0,0,0,0,0,0,0,0,0,0,2.059180857854745e-05,0.0,2.059180857854745e-05,0.0,0.0001853262772069,2.059180857854745e-05,6.177542573564236e-05,0.0,0.0089780285402466,0.000226509894364,0.0037683009698741,0.0003706525544138,0.0197681362354055
2400,200,0.0,0.0,0.0,0.0,0.0002470508307084,0.0,0.0002676383999341,2.058756922570152e-05,2.058756922570152e-05,0.0,2.058756922570152e-05,0.0,0.0075556379058324,0.0007823276305766,0.0044469149527515,0.0009882033228336,0.0006588022152224,2.058756922570152e-05,0.0002264632614827,4.117513845140304e-05,0.120704918370288,0.0045292652296543,0.0593951372161488,0.0086261915055689,0,0,0,0,0,0,0,0,0,0,0,0,2.058756922570152e-05,0.0,0.0,0.0,6.176270767710456e-05,0.0,4.117513845140304e-05,2.058756922570152e-05,0.0082967903979577,0.0004941016614168,0.0034792991991435,0.0006588022152224,0.0196405410413192
2400,400,0.0,0.0,0.0,0.0,0.0001235381321034,2.0589688683907094e-05,8.235875473562839e-05,4.11793773678142e-05,0.0,0.0,0.0,2.0589688683907094e-05,0.0032119914346895,0.0018942513589194,0.0028825564157469,0.0033355295667929,0.0003706143963103,0.0001029484434195,0.0003088453302586,0.0001441278207873,0.0631279855048591,0.019704332070499,0.0440207544061933,0.0307815845824411,0,0,0,0,0,0,0,0,0,0,0,0,2.0589688683907094e-05,0.0,0.0,0.0,8.235875473562839e-05,0.0,6.17690660517213e-05,2.0589688683907094e-05,0.0046738593312469,0.0014206885191895,0.0032119914346895,0.0018118926041838,0.0145157305221545
2400,600,0.0,0.0,0.0,2.058502645175899e-05,2.058502645175899e-05,0.0,2.058502645175899e-05,0.0001440951851623,0.0,0.0,0.0,0.0,0.0011527614812985,0.0019967475658206,0.0010910064019432,0.0046522159780975,0.000164680211614,0.0001235101587105,0.000164680211614,0.0003705304761316,0.0222318285678997,0.0283249963976203,0.0208938018485353,0.0553531361287799,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.117005290351798e-05,2.058502645175899e-05,0.0,4.117005290351798e-05,0.0015644620103336,0.002387863068404,0.0017497272483995,0.0047963111632598,0.0089956565594186
2400,800,0.0,0.0,0.0,2.060920819422118e-05,0.0,6.182762458266353e-05,0.0,0.0001854828737479,0.0,0.0,2.060920819422118e-05,4.121841638844236e-05,0.0003297473311075,0.0018136103210914,0.0002679197065248,0.004946209966613,4.121841638844236e-05,0.0001648736655537,6.182762458266353e-05,0.0004946209966613,0.0062651992910432,0.0249165327068134,0.0063682453320143,0.0606941181319813,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.060920819422118e-05,0.0,4.121841638844236e-05,2.060920819422118e-05,0.0001236552491653,0.0004534025802728,0.0020815300276163,0.0007831499113804,0.0054820493796628,0.006430072956597
2400,1000,0.0,0.0,0.0,0.0,0.0,4.120058504830768e-05,0.0,0.0001236017551449,0.0,0.0,0.0,0.0,4.120058504830768e-05,0.0015450219393115,2.060029252415384e-05,0.0052118740086109,0.0,0.0001236017551449,0.0,0.0002884040953381,0.0017098242795047,0.0176956512782481,0.0018540263271738,0.0551469830871598,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.060029252415384e-05,0.0,6.180087757246153e-05,0.0,0.0001648023401932,0.0001648023401932,0.0016480234019323,0.0001236017551449,0.005232474301135,0.0032342459262921
2400,1200,0.0,0.0,0.0,0.0,0.0,2.059138456469813e-05,0.0,0.0001647310765175,0.0,2.059138456469813e-05,0.0,2.059138456469813e-05,6.177415369409439e-05,0.0012354830738818,6.177415369409439e-05,0.0053125772176921,2.059138456469813e-05,2.059138456469813e-05,0.0,0.0003500535375998,0.0004324190758586,0.0108310682810312,0.0003500535375998,0.0483897537270406,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.118276912939626e-05,0.0,0.0001441396919528,4.118276912939626e-05,0.0012148916893171,2.059138456469813e-05,0.0051066633720451,0.0025739230705872
